fleet_size,dispatch_mode,deadlock_mode,seed,n_completed,throughput_per_h,mean_wait_min,p95_wait_min,mean_cycle_min,mean_total_min,avg_n_blocked,frac_time_blocked,frac_time_travel,frac_time_idle,frac_time_charging,n_deadlock_events,deadlock_events_per_h,reroutes,manual_interventions
12,decentralized,avoidance,7,138,27.6,15.393488798117454,116.37097687643795,26.25029170731498,41.64378050543243,11.553333333333333,0.9285939093309402,0.05309734513274334,0.018308745536316416,0.0,169,33.8,225,57
15,centralized,avoidance,0,94,18.8,124.8010743196865,251.31862777519578,45.912948412617396,170.7140227323039,14.713333333333333,0.9560148256907985,0.03158798283261805,0.01239719147658357,0.0,148,29.6,210,70
15,centralized,avoidance,1,113,22.6,158.95627102041047,283.5823065978133,40.70827123962075,199.66454226003123,14.6,0.9587796097018537,0.03541408883389516,0.005806301464251014,0.0,191,38.2,242,68
15,centralized,avoidance,2,95,19.0,141.37107352229455,260.9414490640444,49.31107876590521,190.68215228819977,14.71,0.950174232747339,0.03147445255474457,0.018351314697916413,0.0,131,26.2,191,82
15,centralized,avoidance,3,81,16.2,119.51838449308845,225.6103906571681,46.95438544904079,166.47276994212925,14.72,0.9481389848817748,0.03493232775000733,0.016928687368218023,0.0,153,30.6,238,70
15,centralized,avoidance,4,128,25.6,119.40757599634001,259.3798987791124,36.101395964542434,155.50897196088246,14.623333333333333,0.9511584864641123,0.03719269963728482,0.011648813898603023,0.0,162,32.4,222,70
15,centralized,avoidance,5,95,19.0,112.63902217360949,243.10466737825868,45.89983787226789,158.53886004587739,14.713333333333333,0.951963529475631,0.03367091554624294,0.014365554978126093,0.0,161,32.2,222,72
15,centralized,avoidance,6,115,23.0,140.3505989470717,272.2186300767327,43.00237214597557,183.35297109304727,14.64,0.9452093321086132,0.03460445898252563,0.020186208908861025,0.0,160,32.0,210,63
15,centralized,avoidance,7,88,17.6,135.7228211896269,261.6606149004157,50.08617906227579,185.8090002519027,14.693333333333333,0.9514931337960447,0.030793050060209902,0.01771381614374528,0.0,157,31.4,216,73
15,decentralized,avoidance,0,104,20.8,21.781456629367632,180.41916645057157,38.46513285373885,60.24658948310649,14.706666666666667,0.9407272618833538,0.041354579368981154,0.01791815874766518,0.0,167,33.4,270,68
